1.247108010000000000e+08,5.344280004501342773e-01,4.545454545454545581e-02,4.545454545454545581e-02,4.545454545454545581e-02,4.545454545454545581e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.841111854588186381e-01,3.851606027180852543e+00,1.421135997443435528e+01,-2.443607091903686523e+00,2.670971676707267761e-02,6.999999999999999556e-01,1.626780882463311872e+00,1.000000000000000000e+00
4.119804010000000000e+08,2.308061122894287109e-01,1.111111111111111049e-01,1.111111111111111049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.165527253789786277e-01,1.900144510669379283e+00,2.685064313771370337e+00,-1.195583105087280273e+00,-1.551246270537376404e-02,7.142857142857143016e-01,2.074333543631866394e+00,1.000000000000000000e+00
8.236801010000000000e+08,8.591629862785339355e-01,1.063829787234042562e-01,8.510638297872340219e-02,4.255319148936170109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.426957519022763354e-01,2.610053171939454852e+00,5.936646613770912850e+00,-1.274685859680175781e+01,4.465025961399078369e-01,8.000000000000000444e-01,6.071019263373509389e-01,1.000000000000000000e+00
8.317907010000000000e+08,7.790763378143310547e-01,9.677419354838709409e-02,8.064516129032257841e-02,4.838709677419354704e-02,1.612903225806451568e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.951909503901202880e-01,2.705877486499347118e+00,6.654047650599331121e+00,1.132718944549560547e+01,4.083704054355621338e-01,7.213114754098360892e-01,6.362282008851943838e-01,1.000000000000000000e+00
8.511804010000000000e+08,8.888209462165832520e-01,9.923664122137404453e-02,8.396946564885496289e-02,3.816793893129771104e-02,7.633587786259541687e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.288739799477952697e-01,2.802283001683116392e+00,7.359034628989547855e+00,5.058106613159179688e+01,4.742890298366546631e-01,8.759689922480620172e-01,5.117552223740743367e-01,1.000000000000000000e+00
8.511805010000000000e+08,1.160548210144042969e+00,8.888888888888889228e-02,8.888888888888889228e-02,4.444444444444444614e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.160159096318266081e-01,2.607092998455649457e+00,5.869098007085192137e+00,2.218577194213867188e+01,3.268819749355316162e-01,6.744186046511627675e-01,1.135003035479898559e+00,1.000000000000000000e+00
8.619102010000000000e+08,1.444946408271789551e+00,6.250000000000000000e-02,5.000000000000000278e-02,3.749999999999999861e-02,3.749999999999999861e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.180314418823367406e-01,3.387324740787956756e+00,1.145362480492615198e+01,-4.013824462890625000e+00,1.548651605844497681e-01,9.230769230769231282e-01,7.602875240196152462e-02,1.000000000000000000e+00
8.619103010000000000e+08,8.200124502182006836e-01,4.415584415584415390e-01,5.194805194805195148e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.516914884488060222e+00,7.010572111574200349e-01,-5.511728025820015198e-01,-6.242939758300781250e+01,6.478475779294967651e-02,8.666666666666666963e-01,5.763470194259695534e-02,1.000000000000000000e+00
8.643301010000000000e+08,2.899570465087890625e-01,1.864406779661016977e-01,5.084745762711864736e-02,2.542372881355932368e-02,8.474576271186440649e-03,8.474576271186440649e-03,0.000000000000000000e+00,8.008936631286118768e-01,2.351674332104734422e+00,7.430812775356738342e+00,-7.990952014923095703e+00,2.110935002565383911e-01,5.948275862068965747e-01,7.126214237138476237e-01,1.000000000000000000e+00
8.645601010000000000e+08,9.700114130973815918e-01,9.756097560975610095e-02,5.691056910569105426e-02,4.878048780487805047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250015289177115463e-01,2.430216357941488159e+00,5.303676388495727423e+00,-7.128202915191650391e+00,2.165247350931167603e-01,6.942148760330578705e-01,1.094418014043866627e+00,1.000000000000000000e+00
8.723901010000000000e+08,9.092600941658020020e-01,1.392405063291139167e-01,8.860759493670886111e-02,2.531645569620253125e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.734434316291356692e-01,1.813678554099835472e+00,2.076654947086649550e+00,1.566422080993652344e+01,5.525584220886230469e-01,5.714285714285713969e-01,1.621474280333484508e+00,1.000000000000000000e+00
